Publicerings-id,Konto-id,"Kontots användarnamn",Kontonamn,Beskrivning,"Varaktighet (sek)",Publiceringstid,Permalänk,Inläggstyp,Datakommentar,Datum,Visningar,Räckvidd,Gilla-markeringar,Delningar,Följer,Kommentarer,"Sparade objekt"
17989898648931311,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","⚠️ Det har varit ett tiotal singelolyckor i Jönköpings län  igår kväll och under natten, flera av dem på E4:an, i halkan. 
Underkylt regn gör vägarna glashala.
⚠️ 
Ta det lugnt och lyssna på trafikvarningarna i P4!

//Karin, reporter som nu ska ut och rulla på vägarna också",0,"02/10/2026 20:22",https://www.instagram.com/p/DUmpo_wiPZv/,"IG image",,Livstid,18154,11004,232,55,2,3,12
18081848488996132,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","🚗På lördag blir det isracing på Gisshultasjön utanför Nässjö igen. 

🚙Isen är nu 33 cm tjock och det är fullt tillräckligt enligt Viktor Karlsson som är den som drog igång det här. 

🚗Intresset har varit stort, förra helgen körde 30 bilar på sjön. Så många ville köra då att han plockade bort evenemanget från social medier för att det inte skulle bli för många. 

- Det är jättekul att köra på is, vi har gjort en bana och kör tre bilar åt gången, säger Viktor.

// Pernilla, morgonreporter",21,"02/06/2026 02:04",https://www.instagram.com/reel/DUaYr_6jfWf/,"IG reel",,Livstid,33049,22616,544,115,6,1,32
17936811240017409,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Julia är iväg och pratar med en tatuerare om att det är tufft för tatuerare just nu och att det är färre som bokar tider. Är du tatuerad? Vad betyder din tatuering? // Malin & Julia",0,"02/27/2026 06:15",https://www.instagram.com/p/DVQ6w9zjT32/,"IG image",,Livstid,4578,2867,18,0,0,4,0
18059979911370348,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","I morgon, den 28 februari, är det 40 år sedan Sveriges dåvarande statsminister Olof Palme mördades. Hur minns du den här tragiska händelsen? /Micke & Emma",0,"02/26/2026 20:44",https://www.instagram.com/p/DVP5Y6cj1I2/,"IG image",,Livstid,1893,1264,19,0,0,1,1
17995737686919091,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Känslan är att vintern går mot sitt slut nu när det är plusgrader och mars månad närmar sig (även om det kan komma bakslag). Vad tycker du har varit det bästa med den här vintern? ❄☃ /Micke & Emma

(📸 Foto: Jessica Gow/TT)",0,"02/25/2026 20:04",https://www.instagram.com/p/DVNQBQLDaHP/,"IG image",,Livstid,1993,1307,11,0,0,2,0
18341192164208892,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Grapefrukt kan påverka viss medicin, hade ingen aning?! Mer om det denna onsdagsmorgon!  Vad har du fått veta i fakta-väg som du blev förvånad över? Dela med dig! /Annika, Hanna och Gabriel",0,"02/24/2026 19:58",https://www.instagram.com/p/DVKqix_k8Zw/,"IG image",,Livstid,2133,1364,10,0,0,1,0
18056642774417899,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! I dag startar bokrean och därför kör vi ett bokbingo den här tisdagen 😃📚 Vilken ruta kan du hjälpa oss att kryssa i? Skriv i kommentarsfältet eller smsa 0480-45 80 80. /Micke & Emma",0,"02/23/2026 19:58",https://www.instagram.com/p/DVIFvsfErX0/,"IG image",,Livstid,2900,1794,13,1,0,3,0
17853327867672199,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Vill du höras i Sveriges största radiokanal? ✨ Då är P4 Nästa Stjärna rätt tävling för dig!

Ansökningsperioden börjar den 11 maj – så börja knåpa på din låt redan nu. 🎵

Läs mer på P4 Nästa Stjärna | Sveriges Radio",27,"02/23/2026 02:05",https://www.instagram.com/reel/DVGK9yAjkF5/,"IG reel",,Livstid,2750,1956,6,0,0,0,0
18391718644144048,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Vilket OS det blev för Sverige, hela 18 medaljer! 🥇😃 Vilket är ditt starkaste minne från detta OS? Det behöver inte vara en medalj eller ens en svensk framgång, men något från OS i Milano/Cortina! ⛷ /Micke & Emma 

(📸 Foto: Christine Olsson/TT)",0,"02/22/2026 20:16",https://www.instagram.com/p/DVFjAtqDibK/,"IG image",,Livstid,2045,1271,35,0,0,3,0
18571793002032787,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","DET FINASTE ELLER FULASTE HUSET DU BOTT I? 🏠
Denna morgon har vi en nyhet om nya häktet i Kalmar, en byggnad vars utseende väckt åsikter! 
Därför undrar vi, vilket är det finaste ELLER fulaste huset du bott i? Skicka gärna en bild! / Maria, Hanna & Gabriel

Foto: Pixabay",0,"02/19/2026 20:14",https://www.instagram.com/p/DU90Zxwjyq4/,"IG image",,Livstid,2757,1784,12,0,0,0,0
18107918200701736,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Moderaterna lämnar styret i Emmaboda med omedelbar verkan.

Moderaterna har sen 2018 styrt kommunen i minoritet tillsammans med Centerpartiet och Kristdemokraterna. Men nu lämnar M med månader kvar till valet.

Enligt Moderaternas gruppledare Emma Åhlander Hansson saknar de förtroende för delar av Centerpartiet efter ett bråk om hur centerpartisterna röstat.

Hör mer i appen Sveriges Radio!

Foto: Sveriges Radio",0,"02/19/2026 05:44",https://www.instagram.com/p/DU8Q4nml6j_/,"IG image",,Livstid,2884,1823,10,0,0,0,0
18049434773496344,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Syskonen Wranå har fått mycket uppmärksamhet efter sitt OS-guld och i dag träffar vi två syskon som arrangerat en gala mot ALS. Vi undrar därför vad ditt/dina syskon betyder för dig? 😊 /Morgongänget

(📸 Foto: Jonas Ekströmer/TT)",0,"02/18/2026 20:15",https://www.instagram.com/p/DU7Pt03EzUA/,"IG image",,Livstid,3278,2155,29,0,0,2,0
17996697143899369,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","På tisdagskvällen uppstod dramatik i centrala Kalmar när polisen fick spärra av hela Larmtorget. Också räddningstjänst och ambulans larmades dit som en säkerhetsåtgärd.

På onsdagen berättar polisen att det handlade om ett misstänkt narkotikaärende – där en person gav sig ut på taket. Nu sitter två personer anhållna.

Under onsdagen arbetade polis med att söka uppe på torget.

Hör mer i appen Sveriges Radio.

Foto: Nick Näslund/Sveriges Radio",0,"02/18/2026 05:39",https://www.instagram.com/p/DU5riy8lwbB/,"IG image",,Livstid,11022,6764,74,25,1,0,5
18194028562343654,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon, idag är det fotens dag! Högklackat och fest eller utnötta vandringsskor - vilka pjucks drar du allra helst på dig? När och varför? /Annika, Hanna och Gabriel",0,"02/17/2026 20:00",https://www.instagram.com/p/DU4pN3TiYHz/,"IG image",,Livstid,2378,1550,12,0,0,0,0
18003936836846240,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! I våra nyheter hör du att det nu finns kvar väldigt få sillfiskare. Här är en mix av ""utdöda"" yrken och jobb som kanske inte är så vanliga. Kan vi hitta någon som jobbar med följande jobb? 😃

Tänk gärna kreativt och brett! Lykttändare finns exempelvis inte kvar, men du kanske jobbar i lampaffär eller tänder marschaller åt din kyrka på allhelgona? /Micke & Emma",0,"02/15/2026 20:12",https://www.instagram.com/p/DUzg_YJjx1a/,"IG image",,Livstid,7694,4382,29,0,0,2,0
18357338767201314,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","VÄRLDSRADIODAGEN! 📻 I dag passar vi på att uppmärksamma radion och väljer att lägga lite extra fokus på bilradion. Vilken betydelse har radio för dig när du kör? 🚙🚌 /Micke & Emma",0,"02/12/2026 20:15",https://www.instagram.com/p/DUry8aAjktf/,"IG image",,Livstid,3760,2431,34,0,0,4,0
18073429898145117,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Det kan bli fåk på Öland när SMHI går ut med en gul varning för snöoväder och drivbildning från och med torsdagskvällen fram till fredag lunch! Och det är ju inte första gången fåken slår till på Öland - har du varit med om den? // Svante & Olle",0,"02/12/2026 03:09",https://www.instagram.com/p/DUp9mD1jaEO/,"IG image",,Livstid,3882,2424,33,3,0,1,3
18085888975916670,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Just nu är det mycket is på hav och insjöar, så i morgonprogrammet kommer Emma åka svävare. Vad är det roligaste du gjort på is? Pimpla? Spela TV-pucken? Köra bil över sundet? ⛸ /Micke & Emma",0,"02/11/2026 20:09",https://www.instagram.com/p/DUpNeFGgkWd/,"IG image",,Livstid,2333,1501,11,0,0,2,0
17866951074476814,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Olle träffar brandmän i Nybro den här onsdagen! Deras yrke är ju representerat i Melodifestivalen i år - men vilka skulle du vilja se sjunga och dansa på den scenen? /Annika, Olle och Gabriel",0,"02/10/2026 20:00",https://www.instagram.com/p/DUmnp4XD8CV/,"IG image",,Livstid,3221,2044,20,0,0,1,1
18056516219388401,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Matilda Åhs var med om en skräckupplevelse på E22 i Kalmar under måndagen. När hon passerade under gångbron vid Skälby såg hon hur någon kastade ett stort isblock. 

Matilda hann väja lite, men isblocket träffade passagerarsidan på bilen som fick stora skador. Snö och is trängde in hela vägen till hundarna i buren längst bak.

Hör henne berätta om händelsen i appen Sveriges Radio, eller på sajten (länk i bio).

Foto: Emma Sandebäck/Sveriges Radio",0,"02/10/2026 00:20",https://www.instagram.com/p/DUkgpQNCq_P/,"IG image",,Livstid,27919,18492,80,11,2,1,10
18058271342348434,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Elräkningarna för vintern har börjat trilla in och de är saftigare än många andra gånger på året. Hur mycket får du betala? Är det rekord? 

📸Janerik Henriksson",0,"02/09/2026 00:19",https://www.instagram.com/p/DUh7vCzlm8d/,"IG image",,Livstid,2768,1686,11,0,0,2,2
17926592436210217,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Många kikar på OS just nu, men en del har svarat att de inte följer tävlingarna. Är du en av dem? Vad gör du istället med all tid? /Malin & Leif",0,"02/06/2026 05:37",https://www.instagram.com/p/DUaxtDGCuEM/,"IG image",,Livstid,1733,1141,8,0,0,0,0
17961912135043817,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! I kväll är det OS-invigning och förhoppningsvis får vi njuta av nya härliga sportögonblick kommande veckor! 😃 Vad ser du mest fram emot detta OS? 🥌🏂🏒 /Micke & Emma 

(📸 Foto: Henrik Montgomery/TT)",0,"02/05/2026 20:12",https://www.instagram.com/p/DUZxCNyCBPU/,"IG image",,Livstid,2013,1275,19,0,0,2,0
18064374758289452,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Det är valår och det kommer såklart att märkas under årets gång. Bryr du dig om att det är valår? 🤔 Svara inte bara ja eller nej, utan motivera ditt svar! /Micke & Emma

(📸 Foto: Pontus Lundahl/TT)",0,"02/04/2026 20:07",https://www.instagram.com/p/DUXLq6YDk4n/,"IG image",,Livstid,3077,1850,14,0,0,0,0
17903841567358448,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","En ladugård i Runstorp utanför Kalmar började brinna under onsdagsmorgonen och räddningstjänst bedömde att byggnaden inte kunde räddas.

Räddningstjänsten fokuserade tidigt på att minska spridningsrisk till intilliggande boningshus då gasflaskor ska finnas i byggnaden.

Ett 20-tal höns brann inne i samband med branden, enligt insatsledaren Peter Berg. Ingen person har skadats.

Foto: Malin Flodén/Sveriges Radio",0,"02/04/2026 04:15",https://www.instagram.com/p/DUVeuU1j8-2/,"IG image",,Livstid,8081,4806,34,2,0,2,4
17972833350003738,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Från och med i år blir gynekologi en del av primärvårdens uppdrag i Kalmar län. Det innebär att hälsocentralerna kommer att sköta gynekologiska undersökningar. Det här har skapat oro hos flera kvinnor. Hur går dina tankar?

Foto: Isabell Höjman/TT",0,"02/04/2026 03:32",https://www.instagram.com/p/DUVZ1BICp2u/,"IG image",,Livstid,8798,5231,30,15,0,22,11
18111013738643307,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","ETT ÅR SEDAN SKOLSKJUTNINGEN PÅ RISBERGSKA
Idag, den 4 februari, är det ett år sedan skolskjutningen på Campus Risbergska i Örebro. Totalt 11 personer, inklusive gärningsmannen, dog och flera skadades.  Vad minns du från dagen? Har händelserna på Risbergska påverkat dig på något sätt? Hör av dig till oss och berätta. /Annika, Hanna & Gabriel",0,"02/03/2026 20:25",https://www.instagram.com/p/DUUo7_siUVW/,"IG image",,Livstid,3148,2071,21,0,0,0,1
18055490927416145,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Beskriv din tisdag med tre ord! I bilden ser du vilka ord vi har valt, men vilka väljer du? 😃 /Micke & Emma",0,"02/02/2026 20:12",https://www.instagram.com/p/DUSCp94inFb/,"IG image",,Livstid,3905,2444,26,0,0,1,0
18450317935097609,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Runt om i vårt län så rullas det ut nya sopsystem och det här tas emot med blandade reaktioner. Vad tycker du om de nya sopsystemen? Motivera gärna ditt svar! ♻ /Micke & Emma",0,"02/01/2026 20:07",https://www.instagram.com/p/DUPdSSOlNlw/,"IG image",,Livstid,6655,4046,42,3,0,19,3
18401773960181384,17841400126335838,p4kristianstad,"P4 Kristianstad","Tak rasade över kycklingar – snön blev för tung
Hör mer här: https://sverigesradio.se/artikel/snotyngt-tak-rasade-over-kycklingar

Foto: Johan Nilsson/TT",0,"02/08/2026 04:38",https://www.instagram.com/p/DUf0kH1Djiv/,"IG image",,Livstid,4952,2405,11,0,0,1,2
17987491673925389,17841400126335838,p4kristianstad,"P4 Kristianstad","10-åriga Elma Mårtensson Lindquist blir Barnradions och P4 Kristianstads barnreporter till Melodifestivalen i Kristianstad.
🎶
Elma älskar Melodifestivalen och sjunger gärna.
🎶
Elma kommer intervjua artisterna som tävlar i Kristianstad inför tävlingen. Det sänds både i podden Barnjuryn och i P4 över hela Sverige på lördagsförmiddagarna i Barnjuryns Mello-special.
🎶
Och självklart kommer hon att höras även lokalt i P4 Kristianstad också som vår Melodifestival-reporter.
🎶
Foto: Johan Pettersson/Sveriges Radio #mello #mello2026 @barnradion #p4kristianstad",0,"02/03/2026 01:20",https://www.instagram.com/p/DUSltUQgpi1/,"IG image",,Livstid,5629,2570,65,12,0,0,1
17848163223683217,17841400126335838,p4kristianstad,"P4 Kristianstad","Grattis Eva!
Eva Jumatate knep tredjeplatsen och går därmed till finalkval med med bidraget ”Selfish”.
🎶
Hon är den yngsta deltagaren i Melodifestivalen 2026 och har tidigare sagt att det känns pirrigt att debutera, men att det faktum att hon deltar i sin hemstad Kristianstad har lugnat hennes nerver.
🎶
När Jumatate deltog i Talang som tioåring rörde hon Bianca Ingrosso till tårar. Åtta år senare framför hon återigen en ballad som bevisligen gått hem i tv-sofforna. Skillnaden är att hon skrivit låten själv och deltar som artist under eget namn.
🎶
Foto: Mimmi Wikdahl/Sveriges Radio

@melfestlive #p4kristianstad @evajumatate",0,"02/14/2026 12:57",https://www.instagram.com/p/DUwKF4CApAX/,"IG image",,Livstid,13891,8081,360,0,5,6,6
17976409505823402,17841400126335838,p4kristianstad,"P4 Kristianstad","Följ vår direktrapportering i Sveriges Radio-appen eller på sverigesradio.se/kristianstad.
Foto: Marita Johansen/Sveriges Radio
@melfestlive #p4kristianstad",0,"02/14/2026 05:57",https://www.instagram.com/p/DUvaO2Igmp6/,"IG image",,Livstid,10973,5832,198,3,1,3,8
18086503718335764,17841401314334508,p4kronoberg,"P4 Kronoberg","Ingelstadsgymnasiet har drabbats av fågelinfluensa. Inte långt därifrån ligger Karin Anderssons gårdsbutik.

Reporter: Peje Johansson",42,"02/04/2026 05:34",https://www.instagram.com/reel/DUVnn6ziBRM/,"IG reel",,Livstid,13133,9431,155,24,1,3,7
18035790059555557,17841401314334508,p4kronoberg,"P4 Kronoberg","En som har utnyttjat minusgraderna till sin fördel i vinter är Razmus Jonsson från Växjö, som nu bor i Värnamo. Han har spolat en isbana i trädgården för sina barns skull.

Reporter: Daniel Forsberg",32,"02/03/2026 00:06",https://www.instagram.com/reel/DUSdaNGCClF/,"IG reel",,Livstid,66184,49418,928,200,6,12,35
18106973134806764,17841401314334508,p4kronoberg,"P4 Kronoberg","40 år sedan Palmemordet imorgon och kulten kring den före detta mordmisstänkte Christer Pettersson tycks inte vilja svalna. 

Truls Wallin i Uråsa har målat av honom över 80 gånger. Men varför?

Reporter: Daniel Forsberg",30,"02/27/2026 09:15",https://www.instagram.com/reel/DVRPX1CiMfb/,"IG reel",,Livstid,12824,10003,73,67,0,1,7
17862548892529782,17841401314334508,p4kronoberg,"P4 Kronoberg","The Ark kommer till Växjö den 5 september som sista stopp på deras turné. Någonting som glädjer Marina Öhman-Danforth.

Reporter: Daniel Forsberg",31,"02/25/2026 05:55",https://www.instagram.com/reel/DVLumDVCEHx/,"IG reel",,Livstid,10721,8162,116,41,0,4,7
18025066718622978,17841401314334508,p4kronoberg,"P4 Kronoberg","Vedstölderna ökar i de östra delarna av länet. 

Bara i Uppvidinge har 21 fall anmälts sedan 2024. Mats Ljungqvist, kommunpolis i Uppvidinge, lutar åt att stölderna är organiserade.

En som drabbats är Joakim Bring utanför Klavreström.

Reporter: Peje Johansson",0,"02/24/2026 10:08",https://www.instagram.com/reel/DVJm887CH3B/,"IG reel",,Livstid,52165,39370,439,227,16,24,56
18559420003032395,17841401314334508,p4kronoberg,"P4 Kronoberg","Wibeke i Ljungby bjuder rådjuren på frukost, lunch och middag.

Reporter: Daniel Forsberg",37,"02/21/2026 00:00",https://www.instagram.com/reel/DVAzHEEjHCa/,"IG reel",,Livstid,11390,8505,129,19,1,2,4
18183478993369907,17841401314334508,p4kronoberg,"P4 Kronoberg","Victor Jonasson i Växjö är självlärd på dragspel.

Reporter: Daniel Forsberg",40,"02/20/2026 11:00",https://www.instagram.com/reel/DU_ZzZaDIho/,"IG reel",,Livstid,15673,11996,225,70,2,3,11
18127891237537280,17841401314334508,p4kronoberg,"P4 Kronoberg","Polisen sköt bort Klaras ben - sju år senare sköt de bort det andra. Snart väntar en rättegång där hon själv är åtalad, bland annat för grovt olaga hot mot tjänsteman.

Reporter: Cecilia Ekströmer

Hej! Vi har valt att stänga av kommentarer på det här inlägget då det var alldeles för mycket personpåhopp mot intervjupersonen, något som inte är okej enligt våra regler. /P4 Kronoberg",39,"02/19/2026 12:00",https://www.instagram.com/reel/DU879OgjCF5/,"IG reel",,Livstid,499330,381808,899,4804,83,447,777
18378094027091341,17841401314334508,p4kronoberg,"P4 Kronoberg",,0,"02/19/2026 02:41",https://www.instagram.com/reel/DU776H5CNfb/,"IG reel",,Livstid,23324,14950,189,25,1,11,8
18088220828124497,17841401314334508,p4kronoberg,"P4 Kronoberg","Jonatan Bergman på P4 Kronoberg är på plats med Radiosporten och bevakar OS i Milano. 

Han kan ha hittat den funktionär som har det enformigaste jobbet.",65,"02/18/2026 23:21",https://www.instagram.com/reel/DU7kznoCDjo/,"IG reel",,Livstid,15071,11094,166,11,0,0,3
18193035007350676,17841401314334508,p4kronoberg,"P4 Kronoberg","Att komma nära vilda djur kan vara en mäktig upplevelse.

För att kunna fånga djuren på bild från riktigt nära håll transformerar Camilla Nielsen i Ryd sig själv – till en buske.

Reporter: Daniel Forsberg",49,"02/18/2026 06:23",https://www.instagram.com/reel/DU5wZlaDNsN/,"IG reel",,Livstid,22797,17566,216,55,1,3,16
18059391200340784,17841401314334508,p4kronoberg,"P4 Kronoberg","I augusti förra året sökte Josefin Dahlbergs pappa, som hade en allvarlig kärlsjukdom, vård på akuten i Ljungby. Han undersöktes aldrig av läkare utan skickades hem med smärtlindring.

Två dagar senare var han död.

Det som hände Josefins pappa är nu anmält till Inspektionen för vård och omsorg, och nu hoppas Josefin det aldrig ska behöva hända igen.

Reporter: Daniel Forsberg",32,"02/17/2026 12:00",https://www.instagram.com/reel/DU3yWrJDOcj/,"IG reel",,Livstid,77212,57428,698,59,23,61,91
18077198270356980,17841401314334508,p4kronoberg,"P4 Kronoberg","Isabel Grönevik från Växjö lever tack vare en hjärtdonator.

Reporter: Daniel Forsberg",24,"02/16/2026 21:00",https://www.instagram.com/reel/DU2LRxYDOsC/,"IG reel",,Livstid,13073,9139,200,9,0,6,12
18038609201685048,17841401314334508,p4kronoberg,"P4 Kronoberg","I höstas drabbades 13-årige ryttaren Elias Skans från Åseda av leukemi. Nu har han hjälp att samla in pengar till andra barn i hans situation.

Reporter: Peje Johansson",55,"02/16/2026 11:40",https://www.instagram.com/reel/DU1LMOujNdO/,"IG reel",,Livstid,14276,10478,424,9,2,11,13
17876562039397762,17841401314334508,p4kronoberg,"P4 Kronoberg","Det svenska curlingguldet i mixed under OS gladde många men nöjesprofilen Maria Wranå i Växjö är extra glad och stolt. Hon är nämligen släkt med guldsyskonen Isabella och Rasmus. 

Reporter: Peje Johansson",43,"02/11/2026 11:45",https://www.instagram.com/reel/DUoT15CCN0A/,"IG reel",,Livstid,25994,19120,314,43,1,2,19
18022037150630896,17841401314334508,p4kronoberg,"P4 Kronoberg","◼ Starka biverkningar fick Anna-Suvanna Deebang från Växjö att sluta med sin viktminskningsmedicin

◼ I ett inlägg till sina drygt 23 000 följare på sociala medier berättar hon om biverkningar som förstoppning och dålig hy och om en date som slutade med att hon bajsade på sig.

◼Men trots biverkningarna avråder hon ingen från att testa medicinen.

@deebaang",0,"02/11/2026 10:12",https://www.instagram.com/p/DUoJN8EDZUo/,"IG image",,Livstid,29720,17504,48,6,2,4,22
18094241113974762,17841401314334508,p4kronoberg,"P4 Kronoberg","Hux flux fick P4 Kronobergs reporter Jonatan Bergman hoppa in för att rapportera från OS i Milano Cortina.",53,"02/09/2026 04:02",https://www.instagram.com/reel/DUiVBc5CCxF/,"IG reel",,Livstid,17531,12006,225,0,1,1,12
18103171723879701,17841401314334508,p4kronoberg,"P4 Kronoberg","Varning för starka bilder

P4 Kronoberg kan nu visa bilder inifrån den misstänkta djurplågarens ladugård i Kronobergs län där 100 djur omhändertogs tidigare i veckan.",0,"02/06/2026 08:46",https://www.instagram.com/p/DUbHX_nCEJp/,"IG carousel",,Livstid,41428,15217,438,249,7,119,39
17875171692501101,17841401314334508,p4kronoberg,"P4 Kronoberg","Trots minusgraderna hoppade Anna Gowenius och Patrik Roth i plurret vid Gökaskratts camping i Hovmantorp.

Reporter: Daniel Forsberg",27,"02/05/2026 04:42",https://www.instagram.com/reel/DUYGavACF_l/,"IG reel",,Livstid,12756,9222,138,20,0,4,7
18094671343813504,17841400813144444,p4malmohus,"P4 Malmöhus Sveriges Radio","Vill du höras i Sveriges största radiokanal? ✨ Då är P4 Nästa Stjärna rätt tävling för dig!

Ansökningsperioden börjar den 11 maj – så börja knåpa på din låt redan nu. 🎵",27,"02/20/2026 09:01",https://www.instagram.com/reel/DU_MIkRDMoE/,"IG reel",,Livstid,1337,1054,11,1,0,0,0
17904078426357986,17841400773359786,p4norrbotten,"P4 Norrbotten","Magnus Winbjörk från Gällivare debuterar som veckans färsking och tonsätter Norrbottens vackra natur.
🎵
”Jag har tidigare producerat mest elektronisk musik, nu är det dags för något nytt”, berättar Magnus om sitt sound.
🎵
Låten Melody of Two Hopeful Hearts är tänkt som en dialog mellan två personer, två hjärtan som glidit ifrån varandra och som försöker hitta tillbaka till samhörighet.
🎵
Lyssna på låten på vår hemsida, eller tre gånger per dag hela veckan i P4 Norrbotten.
📸 Foto: Privat",0,"02/01/2026 23:00",https://www.instagram.com/p/DUPxIlVD78s/,"IG image",,Livstid,7319,4425,64,4,0,6,2
18088599892867246,17841400773359786,p4norrbotten,"P4 Norrbotten","Veckans bild är fotad av Marie Mäki i Luleå, som skriver: ""Vasst"" soligt å krispigt -15 gr"". 

Har du tagit en bild som visar Norrbotten här och nu? Skicka in den till oss: p4norrbotten@sverigesradio.se – så har du chansen vinna en fin P4 Norrbotten-mugg.",0,"02/01/2026 21:00",https://www.instagram.com/p/DUPjXoDj6eF/,"IG image",,Livstid,5841,3499,244,0,1,3,2
17923130226252319,17841400773359786,p4norrbotten,"P4 Norrbotten","Imorgon, den 28 februari, är det 40 år sedan statsminister Olof Palme sköts till döds. 

Många minns exakt vad de gjorde när nyheten kom, vad gjorde du?",0,"02/27/2026 00:15",https://www.instagram.com/p/DVQRjvsDc4m/,"IG image",,Livstid,5265,2984,53,2,0,22,0
17904134475369423,17841400773359786,p4norrbotten,"P4 Norrbotten","God morgon! Det är fredag igen och jag ska spela fredagslåt i radion under morgonen.

😃🎶📻

Vilken låt vill du höra i P4 Norrbotten? Kommentera och motivera här! 

/ André Pettersson, programledare",0,"02/26/2026 20:59",https://www.instagram.com/p/DVP7G96FgDl/,"IG image",,Livstid,3571,2249,23,0,0,7,0
17994135896749854,17841400773359786,p4norrbotten,"P4 Norrbotten","När norrbottningarna ska köpa en ny bil så väljer de en laddhybrid hellre än en elbil. Det här visar statistik från branschorganisationen Mobility Sweden.
 🚙
Samtidigt har de fossildrivna bilarna en stark ställning i länet och de bilhandlare P4 Norrbotten pratat med säger att de har svårt att möta efterfrågan på begagnade bilar.
🚙
Hur har du tänkt med ditt bilval?",0,"02/24/2026 20:30",https://www.instagram.com/p/DVKuNWREmNr/,"IG image",,Livstid,4147,2563,8,0,0,5,0
18428140210137802,17841400773359786,p4norrbotten,"P4 Norrbotten","Idag landade pilen på Kåbdalis i Jokkmokks kommun när P4 Norrbottens Tilde Skarin kastade.
🎯
Vad har du att berätta om Kåbdalis? Ring in till 0920-27 53 53 eller kommentera och dela med dig av vad du vet om platsen.
🎯
Senare under förmiddagen ringer vi upp någon av er som får berätta mer om Kåbdalis!",0,"02/24/2026 01:28",https://www.instagram.com/p/DVIrghwDSPP/,"IG image",,Livstid,8636,4816,51,8,0,6,4
18337811608246743,17841400773359786,p4norrbotten,"P4 Norrbotten","Norrbottnisk boombap med modern nerv – Bieffekt levererar rå, självproducerad hiphop med anti-jantelag och album på gång.
🎵
”Allt, inklusive musikvideon är producerat och inspelat av oss själva”, berättar duon om nya låten Ovana.
🎵
Rappen och soundet är starkt influerat av den gamla skolan: fokus på flow, teknik, lekfullheten med ord, samt en stark känsla av anti-jantelag
🎵
Lyssna på låten på vår hemsida, eller tre gånger per dag hela veckan i P4 Norrbotten.
📸 Foto: Gustav Lindström Qvick",0,"02/22/2026 23:00",https://www.instagram.com/p/DVF1yMbirAP/,"IG image",,Livstid,4992,3094,44,2,0,5,1
18427017322137300,17841400773359786,p4norrbotten,"P4 Norrbotten","Veckans bild är fotad av Carola Harr i Norra Kallön vid Storavans strand, som skriver: ""Tittade ut genom fönstret och såg ekorren som delade mat med fåglarna. "".
📸
Har du tagit en bild som visar Norrbotten här och nu? Skicka in den till oss: p4norrbotten@sverigesradio.se – så har du chansen vinna en fin P4 Norrbotten-mugg.",0,"02/22/2026 20:30",https://www.instagram.com/p/DVFknG1jJ4B/,"IG image",,Livstid,6368,3732,133,1,0,0,3
18282332647303289,17841400773359786,p4norrbotten,"P4 Norrbotten",,0,"02/19/2026 20:44",https://www.instagram.com/p/DU933hljKxP/,"IG image",,Livstid,5202,3131,29,0,1,7,0
18345044215300848,17841400773359786,p4norrbotten,"P4 Norrbotten","Har OS inspirerat dig att snöra på dig skridskor eller skidor, eller håller du dig inne tills snön är smält? Vi vill höra hur du fördriver tiden under vinterhalvåret! ❄️",0,"02/19/2026 12:30",https://www.instagram.com/p/DU8_TFogXPM/,"IG image",,Livstid,4030,2414,25,0,0,4,0
